policy_id,customer_id,policy_type,premium,coverage_amount,deductible,policy_start_date,policy_end_date,policy_status,first_name,last_name,age,gender,marital_status,region,income,credit_score,employment_status,engagement_score,mobile_app_logins,response_time_minutes,risk_zone,past_claim_count,past_claim_amount_total,max_severity,last_claim_date,days_since_last_claim,driving_score,bmi,smoker_flag,property_risk_index,raw_text,sentiment_score,will_file_claim
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,82049.69492948642,725,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,65.55788703469534,21.551855546872734,0,4,Severe collision with significant damage,0.45321347594730155,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,112173.95476496975,684,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.77584404190107,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2294486672590636,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,85112.3978533928,710,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,76.56110837215967,24.21949384312523,0,4,Theft incident reported in neighborhood,0.00197952648889745,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,115211.65174664679,697,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,70.88374653057502,24.205621478578458,0,2,Car vandalized overnight,-0.055262821057528305,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,71158.69121900269,662,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,74.94483392096753,28.451773629396204,0,2,Windshield cracked by falling debris,-0.05809662458281224,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,136725.95785305215,762,Employed,88,25,20,1,0,0.0,1.0,,9999.0,88.10554309800317,15.520318532053214,0,1,Minor accident but resolved quickly,0.12622129008637825,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,85612.99080569124,710,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,70.58650130512345,16.650493004921803,0,2,Water leak caused interior damage,-0.0349995896785915,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,72270.79374431891,642,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,74.2815212223567,23.626274824554166,0,5,Severe collision with significant damage,0.3216277827226724,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,103550.04645766507,772,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,97.45629614198154,20.923013277993455,0,2,Car vandalized overnight,-0.018547900978577763,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,62421.9325233907,612,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.94112348074583,28.885483995571644,0,4,Water leak caused interior damage,-0.010821401413794462,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,77118.80802856474,724,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,67.72634667576301,21.551855546872734,0,4,Severe collision with significant damage,0.3820892710230135,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,108920.26492369724,694,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,84.43703718229234,18.526177791988253,1,4,"Small scratch, almost no damage",-0.27519597356871317,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,84426.15108147725,729,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,73.27722568920082,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.05038003473300156,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,122468.01510286052,692,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,70.85962779679612,24.205621478578458,0,2,Car vandalized overnight,-0.048646044299562353,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,72995.76279655965,657,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,80.8456342551529,28.451773629396204,0,2,Windshield cracked by falling debris,0.06064863646130939,0
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,135262.5966324449,794,Employed,88,25,20,1,0,0.0,1.0,,9999.0,94.06780402120329,15.520318532053214,0,1,Minor accident but resolved quickly,0.07907878234857954,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,94676.83058781049,683,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,62.64159398117507,16.650493004921803,0,2,Water leak caused interior damage,0.018159114914563512,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,78493.26787635771,654,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,63.43273338140777,23.626274824554166,0,5,Severe collision with significant damage,0.4009773164887198,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,100822.60053602669,775,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,89.03608263050752,20.923013277993455,0,2,Car vandalized overnight,-0.006063773791783444,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,54226.066593215044,594,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.72012739912145,28.885483995571644,0,4,Water leak caused interior damage,0.08839145292025895,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,75889.15654364604,742,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,68.85776318371582,21.551855546872734,0,4,Severe collision with significant damage,0.40008594965138494,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,112964.96254018087,685,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.58089562628066,18.526177791988253,1,4,"Small scratch, almost no damage",-0.15785484758476748,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,78157.88168589988,717,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,75.35491691569366,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.03255320009574362,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120475.91396758394,683,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,70.00667416497035,24.205621478578458,0,2,Car vandalized overnight,-0.03169727049467093,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,72001.94243104842,654,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,78.97644036230612,28.451773629396204,0,2,Windshield cracked by falling debris,0.02637685793400075,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,135609.68344903702,769,Employed,88,25,20,1,0,0.0,1.0,,9999.0,95.25642399684746,15.520318532053214,0,1,Minor accident but resolved quickly,0.12859338480070653,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,87594.4110177131,723,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,67.8527952775941,16.650493004921803,0,2,Water leak caused interior damage,0.08428327124460089,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,71613.54257254081,638,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,65.65802286239959,23.626274824554166,0,5,Severe collision with significant damage,0.39208501918154687,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,103264.61089152549,765,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,90.74898990637602,20.923013277993455,0,2,Car vandalized overnight,-0.05222871099283578,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,61886.82916610791,621,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.00315802718903,28.885483995571644,0,4,Water leak caused interior damage,-0.08684082042720129,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,78858.04279605468,726,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,58.082333946081896,21.551855546872734,0,4,Severe collision with significant damage,0.37108807038283675,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,114261.1698753838,704,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,76.4481122765429,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2544561564766617,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,88415.9911459796,734,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,75.55761685451077,24.21949384312523,0,4,Theft incident reported in neighborhood,0.015688296165419377,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,127154.37542930184,670,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,66.16534092282852,24.205621478578458,0,2,Car vandalized overnight,0.060534528687795144,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,70267.57628314834,666,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,81.9145956077002,28.451773629396204,0,2,Windshield cracked by falling debris,0.05395566519969637,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,134341.99826335238,759,Employed,88,25,20,1,0,0.0,1.0,,9999.0,85.13363989044832,15.520318532053214,0,1,Minor accident but resolved quickly,0.11272161504984503,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,89428.0362611699,727,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,69.01263398141812,16.650493004921803,0,2,Water leak caused interior damage,-0.06469097009022107,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,67261.71921799581,670,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,66.59892851723491,23.626274824554166,0,5,Severe collision with significant damage,0.31329394324954646,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,100602.63617393312,783,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,89.38133380867583,20.923013277993455,0,2,Car vandalized overnight,-0.03684008526606893,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,59937.14024059021,578,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.85636191401838,28.885483995571644,0,4,Water leak caused interior damage,-0.01833657740195096,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,74679.70373794086,745,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,59.136009833216576,21.551855546872734,0,4,Severe collision with significant damage,0.3902531069482583,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109898.84949771549,723,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,77.27736408997072,18.526177791988253,1,4,"Small scratch, almost no damage",-0.290048379844799,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,90372.67284918712,716,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,85.11635979498762,24.21949384312523,0,4,Theft incident reported in neighborhood,0.014019598555665716,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,117061.8094002099,690,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,62.113775002430884,24.205621478578458,0,2,Car vandalized overnight,0.018102007292952596,0
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,64160.421471544374,633,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,77.5418306023463,28.451773629396204,0,2,Windshield cracked by falling debris,0.007167194129794469,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,139419.7128738006,784,Employed,88,25,20,1,0,0.0,1.0,,9999.0,92.76931557619159,15.520318532053214,0,1,Minor accident but resolved quickly,0.0852355168160319,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,92536.96118505715,729,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,68.39663649513435,16.650493004921803,0,2,Water leak caused interior damage,0.0233913362617979,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,87244.38085751304,650,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,69.94222432507397,23.626274824554166,0,5,Severe collision with significant damage,0.47906348143833616,0
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,94725.71935696754,817,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,79.44788974171824,20.923013277993455,0,2,Car vandalized overnight,0.01229484134564523,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,62881.54896815278,610,Student,55,8,200,3,0,0.0,1.0,,9999.0,81.60221424835471,28.885483995571644,0,4,Water leak caused interior damage,-0.14765375503256348,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,81263.56362860926,706,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,61.31955454384619,21.551855546872734,0,4,Severe collision with significant damage,0.4370439786023451,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,110237.12513621278,692,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,77.75022966136417,18.526177791988253,1,4,"Small scratch, almost no damage",-0.2851373888349693,0
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,88642.04887397867,684,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,75.84283091249684,24.21949384312523,0,4,Theft incident reported in neighborhood,0.11328563452478463,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,119881.09856925043,683,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,77.45416050259232,24.205621478578458,0,2,Car vandalized overnight,0.005818172568298021,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,60254.4951600616,674,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,79.95904375227181,28.451773629396204,0,2,Windshield cracked by falling debris,-0.08423503469929128,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,131610.5698875494,784,Employed,88,25,20,1,0,0.0,1.0,,9999.0,87.82586295984515,15.520318532053214,0,1,Minor accident but resolved quickly,0.03843179216872904,0
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,95457.73378928128,712,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,61.15138846630575,16.650493004921803,0,2,Water leak caused interior damage,0.07698703813379393,1
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,79688.1156152176,667,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,67.67494412400943,23.626274824554166,0,5,Severe collision with significant damage,0.4302952492958636,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,98507.52324139855,766,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,92.24346929947599,20.923013277993455,0,2,Car vandalized overnight,0.11130094428833451,1
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,62014.388256579274,628,Student,55,8,200,3,0,0.0,1.0,,9999.0,78.88700918255802,28.885483995571644,0,4,Water leak caused interior damage,0.0005462242786777678,0
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,91135.75218595934,731,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,62.343681929030815,21.551855546872734,0,4,Severe collision with significant damage,0.372173505831016,1
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,109875.25280733262,695,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,74.2203738676463,18.526177791988253,1,4,"Small scratch, almost no damage",-0.26913593960792787,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,84953.66672087203,702,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,78.10113557795607,24.21949384312523,0,4,Theft incident reported in neighborhood,-0.03291451206296104,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,120762.3948204581,683,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,71.37838014318241,24.205621478578458,0,2,Car vandalized overnight,-0.019621477722890784,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,70427.9028382745,630,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,83.21710291849278,28.451773629396204,0,2,Windshield cracked by falling debris,0.010873166616201475,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,133604.395268909,779,Employed,88,25,20,1,0,0.0,1.0,,9999.0,84.29635870405487,15.520318532053214,0,1,Minor accident but resolved quickly,0.09947162732106157,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,92424.51745239634,715,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,69.29406973699042,16.650493004921803,0,2,Water leak caused interior damage,-0.08346446734369918,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,67223.0816250016,624,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,66.70354069893837,23.626274824554166,0,5,Severe collision with significant damage,0.3829938317007089,1
7,7,Home,130.0,500000.0,1500.0,2021-09-12,,Active,Grace,Patel,50,Female,Widowed,New Jersey,101345.59505514501,800,Employed,95,30,15,1,1,9000.0,4.0,2024-11-30,32.0,88.58161696755558,20.923013277993455,0,2,Car vandalized overnight,-0.043309779934671604,0
8,8,Auto,105.0,30000.0,500.0,2023-05-01,,Active,Henry,Smith,28,Male,Single,Nevada,60202.51924366067,614,Student,55,8,200,3,0,0.0,1.0,,9999.0,80.81652016597091,28.885483995571644,0,4,Water leak caused interior damage,-0.16197188624700345,1
9,9,Health,220.0,1000000.0,100.0,2019-10-01,,Active,Isabella,Rossi,34,Female,Married,Colorado,79130.1720923839,730,Employed,78,17,40,2,1,1500.0,2.0,2024-04-03,273.0,65.99693238328037,21.551855546872734,0,4,Severe collision with significant damage,0.4026283695328505,0
10,10,Auto,150.0,55000.0,750.0,2023-01-30,,Active,Jason,Liu,47,Male,Married,Massachusetts,108098.9706063981,701,Employed,65,11,90,2,1,5000.0,3.0,2025-01-12,-11.0,78.62579294619788,18.526177791988253,1,4,"Small scratch, almost no damage",-0.3054029519058514,1
1,1,Auto,120.0,50000.0,500.0,2023-01-10,,Active,Alice,Chen,32,Female,Single,New York,82562.50649646235,708,Employed,75,22,45,2,2,4700.0,3.0,2024-06-10,205.0,71.73068506735156,24.21949384312523,0,4,Theft incident reported in neighborhood,0.03308947273453674,0
2,2,Home,95.0,350000.0,1000.0,2022-05-01,,Active,Bob,Martinez,45,Male,Married,California,116745.91561215991,692,Employed,82,18,30,1,1,12000.0,5.0,2024-05-18,228.0,65.34158275727995,24.205621478578458,0,2,Car vandalized overnight,0.03189240532579907,1
3,3,Auto,140.0,60000.0,750.0,2023-03-15,,Active,Carol,Wong,29,Female,Single,Texas,58727.727007248686,640,Self-Employed,60,5,120,3,1,8000.0,4.0,2024-03-21,286.0,83.71573555927905,28.451773629396204,0,2,Windshield cracked by falling debris,0.014179500576141646,1
4,4,Life,200.0,250000.0,0.0,2020-07-20,,Active,Daniel,Kim,52,Male,Married,Illinois,133927.9265926285,803,Employed,88,25,20,1,0,0.0,1.0,,9999.0,87.39406840697295,15.520318532053214,0,1,Minor accident but resolved quickly,0.2665075586844915,1
5,5,Auto,110.0,45000.0,500.0,2022-11-11,,Active,Eva,Lopez,40,Female,Married,Florida,94385.31915816435,695,Employed,69,10,75,2,1,2200.0,2.0,2024-09-01,122.0,68.41421709539155,16.650493004921803,0,2,Water leak caused interior damage,-0.006902592498618872,0
6,6,Auto,175.0,40000.0,1000.0,2023-02-01,,Active,Frank,Ng,37,Male,Single,Washington,73658.35590371664,640,Unemployed,40,2,180,4,0,0.0,1.0,,9999.0,71.40902176478258,23.626274824554166,0,5,Severe collision with significant damage,0.3607180216250706,0
